date;latitude;longitude;descr_cat_veh;descr_agglo;descr_athmo;descr_lum;descr_etat_surf;description_intersection;age;place;descr_dispo_secu;descr_grav;descr_motif_traj;descr_type_col
20090815063000;44.1667;4.16667;10;1;1;2;1;1;46;1;1;3;1;6
20090814003000;44.15;4.48333;7;1;1;3;1;1;23;1;1;3;5;6
20090816103000;43.7667;4.41667;7;1;1;1;1;1;72;1;1;3;5;6
20090830093000;43.7333;4.21667;7;1;1;1;1;1;35;1;1;3;1;6
20090808014500;48.7167;-1.13333;7;1;1;3;1;1;30;3;1;3;5;6
20090808014500;48.7167;-1.13333;7;1;1;3;1;1;34;2;1;3;5;6
20090606003000;48.5167;-1.9;30;1;1;4;1;1;25;1;2;3;5;6
20090617181000;45.7;4.86667;33;1;1;1;1;1;23;1;2;3;5;6
20090914003000;47.6833;6.5;7;1;1;3;1;1;21;1;1;3;1;6
20090920231500;47.4425;5.87001;10;1;1;3;1;1;20;1;4;3;5;6
20090804210000;47.75;7.03333;30;1;1;2;1;1;16;1;2;3;5;6
20090807133000;49.6667;2.43333;7;1;1;1;1;1;34;1;1;3;5;6
20090801073000;50.0;1.64389;7;1;1;1;1;1;24;1;1;3;9;6
20090804030000;44.4083;-0.825;38;1;1;3;1;1;54;6;3;3;5;6
20090804030000;44.4083;-0.825;38;1;1;3;1;1;49;3;3;3;5;6
20090804030000;44.4083;-0.825;38;1;1;3;1;1;34;9;3;3;5;6
20090804071500;44.3586;-0.76167;7;1;1;1;1;1;26;1;1;3;1;6
20090817144500;43.65;-0.5;30;1;1;1;1;1;19;1;2;3;5;6
20090809155000;43.9412;-0.445278;7;1;8;1;2;6;79;1;1;3;5;6
20090729043000;49.0333;2.21667;10;2;1;5;1;9;23;1;4;3;5;6
20090706170000;49.05;2.1;7;2;1;1;1;1;8;10;5;3;5;6
20090718204500;46.0006;6.39667;7;2;1;2;1;1;19;1;1;3;5;6
20090805024500;43.4;0.283333;7;2;1;3;1;2;27;1;1;3;5;6
20090823003000;43.7167;0.633333;2;2;1;5;1;1;16;1;2;3;5;6
20090326192000;43.6333;5.1;7;2;1;1;1;6;15;10;5;3;3;6
20090327101500;43.3333;5.11667;31;2;1;1;1;1;43;1;2;3;5;6
20090314090700;43.6333;5.1;7;2;1;1;1;1;70;1;1;3;5;6
20090317140000;43.296482;5.36978;33;2;1;1;1;1;33;1;9;3;5;6
20090314054500;43.296482;5.36978;7;2;1;5;1;1;25;1;1;3;5;6
20090331144500;43.296482;5.36978;7;2;1;1;1;1;67;10;5;3;5;6
20090311121500;43.296482;5.36978;30;2;1;1;1;1;21;1;9;3;2;6
20090323175500;43.296482;5.36978;7;2;1;1;1;1;8;10;5;3;2;6
20090314123000;43.296482;5.36978;7;2;1;1;1;1;45;1;1;3;5;6
20090304083000;45.760339;4.836629;7;2;1;1;1;1;42;10;5;3;1;6
20090305183000;45.760339;4.836629;37;2;1;5;1;2;63;10;5;3;5;6
20090311151000;45.9833;4.71667;7;2;1;1;1;2;9;10;5;3;5;6
20090313200000;45.6917;4.93333;33;2;1;1;1;1;43;1;2;3;5;6
20090315155500;45.760339;4.836629;7;2;7;1;1;3;9;10;5;3;5;6
20090319011500;45.7333;4.8;7;2;1;5;1;1;27;1;4;3;5;6
20090322223500;45.7167;4.8;7;2;1;5;1;1;38;2;4;3;5;6
20090323114500;45.760339;4.836629;10;2;1;1;1;2;85;10;5;3;5;6
20090325092000;45.7333;4.8;14;2;1;1;1;1;88;10;5;3;5;6
20090326164500;45.8167;4.66667;38;2;1;1;1;6;39;1;1;3;4;6
20090804150000;43.3;-0.366667;7;2;1;1;1;9;77;10;5;3;5;6
20090810143000;43.4833;-1.48333;33;2;1;1;1;1;25;1;2;3;5;6
20090815174500;43.3583;-1.775;33;2;1;1;1;1;70;10;5;3;5;6
20090816014000;43.3;-0.366667;30;2;1;5;1;1;22;1;2;3;5;6
20090824014500;43.3833;-0.65;30;2;1;4;1;1;18;1;2;3;5;6
20090911201500;43.4833;-1.48333;2;2;1;1;1;1;25;1;2;3;5;6
20090902181500;43.6833;2.85833;2;2;1;1;9;1;17;1;2;3;5;6
20090915121500;43.4833;-1.48333;7;2;1;1;1;6;72;10;5;3;5;6
20090920225000;43.3583;-1.775;7;2;1;5;2;1;23;4;1;3;5;6
20090920225000;43.3583;-1.775;7;2;1;5;2;1;41;2;1;3;5;6
20090927220000;43.4833;-1.48333;7;2;1;5;1;3;21;2;1;3;5;6
20090927220000;43.4833;-1.48333;7;2;1;5;1;3;20;1;1;3;9;6
20090313155500;48.65;-2.01667;7;2;1;1;1;1;13;10;5;3;2;6
20090426191500;48.4;-1.65;7;2;1;1;1;1;76;1;1;3;5;6
20090410175500;48.65;-2.01667;7;2;1;1;1;1;88;10;5;3;3;6
20090421171100;48.65;-2.01667;7;2;1;1;1;3;82;10;5;3;5;6
20090402231000;48.0833;-1.68333;7;2;1;5;1;2;23;2;3;3;5;6
20090419211000;48.0833;-1.68333;7;2;1;2;1;3;59;1;1;3;5;6
20090515073000;47.1667;2.05;7;2;1;1;1;1;72;1;1;3;5;6
20090524174500;46.9333;2.41667;2;2;1;1;1;1;15;1;7;3;9;6
20090404155000;45.760339;4.836629;7;2;1;1;1;1;24;10;5;3;5;6
20090416031500;45.6833;4.88333;7;2;2;5;2;1;46;3;5;3;5;6
20090418191300;45.7167;4.8;7;2;1;1;1;2;11;3;1;3;5;6
20091027165500;48.864527;2.41617;30;2;1;1;1;1;21;1;2;4;5;6
20091027183500;48.864527;2.41617;33;2;1;5;1;2;21;1;2;4;1;6
20091027213000;48.864527;2.41617;7;2;1;5;1;1;72;1;1;4;5;6
20091027235000;48.864527;2.41617;7;2;1;5;1;1;64;1;1;4;5;6
20091026081000;48.864527;2.41617;7;2;1;1;1;3;41;2;1;4;1;6
20091026131900;48.864527;2.41617;30;2;1;1;1;2;19;2;2;4;9;6
20091026134500;48.864527;2.41617;34;2;1;1;1;1;35;1;2;4;5;6
20091026155500;48.864527;2.41617;7;2;1;1;1;1;55;1;3;4;5;6
20091028004200;48.864527;2.41617;7;2;1;5;1;2;68;1;1;4;1;6
20091028081000;48.864527;2.41617;33;2;1;1;1;1;24;1;2;4;1;6
20091028103000;48.864527;2.41617;33;2;1;1;1;1;24;1;2;4;4;6
20091028144800;48.864527;2.41617;34;2;1;1;1;1;32;1;2;4;4;6
20091028144800;48.864527;2.41617;34;2;1;1;1;1;31;2;2;4;4;6
20091029085000;48.864527;2.41617;32;2;1;1;1;1;44;1;2;4;4;6
20091029092100;48.864527;2.41617;7;2;1;1;1;4;44;1;3;4;1;6
20091029092100;48.864527;2.41617;34;2;1;1;1;4;38;1;2;4;4;6
20091029092100;48.864527;2.41617;34;2;1;1;1;4;25;2;2;4;4;6
20091029094800;48.864527;2.41617;1;2;1;1;1;3;54;1;9;4;1;6
20091029133000;48.864527;2.41617;30;2;1;1;1;2;33;1;2;4;5;6
20091029134500;48.864527;2.41617;33;2;1;1;1;1;43;1;2;4;1;6
20091029145500;48.864527;2.41617;7;2;1;1;1;1;50;1;1;4;1;6
20091029145500;48.864527;2.41617;7;2;1;1;1;1;38;1;1;4;1;6
20091029182000;48.864527;2.41617;10;2;1;5;1;1;37;1;3;4;4;6
20091030133500;48.864527;2.41617;32;2;1;1;1;1;53;1;2;4;4;6
20091030170000;48.864527;2.41617;10;2;1;3;1;1;74;2;3;4;1;6
20091030170000;48.864527;2.41617;10;2;1;3;1;1;87;1;1;4;1;6
20091030193300;48.864527;2.41617;2;2;1;5;1;2;38;1;9;4;5;6
20091031015500;48.864527;2.41617;32;2;1;5;1;2;31;2;2;4;5;6
20091031015500;48.864527;2.41617;32;2;1;5;1;2;31;1;2;4;5;6
20091031070000;48.864527;2.41617;7;2;1;1;1;3;22;1;1;4;9;6
20090827183000;44.0167;1.35;1;2;1;1;1;6;50;1;5;4;5;6
20090522152000;43.5833;1.35;7;2;1;1;1;1;19;1;1;4;5;6
20090627085500;48.1981;3.28389;7;2;1;1;1;1;80;10;5;4;3;6
20090927170000;44.0167;1.35;30;2;1;1;1;6;22;1;2;4;5;6
20090312075500;48.0;-4.1;2;2;1;1;1;1;18;10;5;4;2;6
20090303085500;48.5833;-3.83333;7;2;8;1;1;1;9;10;5;4;2;6
20090325153500;48.0;-4.1;20;2;1;1;1;1;82;10;5;4;5;6
20090423133500;48.0;-4.1;7;2;1;1;1;1;13;10;5;4;9;6
20090411113500;48.5833;-3.83333;7;2;1;1;1;1;64;10;5;4;5;6
20090710142000;47.75;7.33333;7;2;1;1;1;3;6;10;5;4;5;6
20090710142000;47.75;7.33333;7;2;1;1;1;3;4;10;5;4;5;6
20090730164500;47.8167;7.25;30;2;1;1;1;1;17;1;7;4;5;6
20090731140900;47.75;7.33333;2;2;1;1;1;9;23;1;2;4;1;6
20090723220000;47.8;7.33333;30;2;1;5;1;1;18;1;2;4;5;6
20090713182000;45.1667;5.71667;7;2;1;1;1;1;26;10;5;4;5;6
20090725220000;45.5167;4.86667;7;2;1;2;1;1;3;10;5;4;5;6
20090915190000;47.9833;3.4;33;2;1;1;1;1;20;1;2;4;5;6
20090501024000;48.5167;-2.78333;7;2;1;5;1;1;21;10;5;4;5;6
20090507141000;48.5167;-2.78333;7;2;1;1;1;3;88;10;6;4;5;6
20090507141000;48.5167;-2.78333;7;2;1;1;1;3;95;10;6;4;5;6
20090812182000;48.1981;3.28389;7;2;1;1;1;2;3;10;5;4;5;6
20090812182000;48.1981;3.28389;7;2;1;1;1;2;6;10;5;4;5;6
20090611174000;45.05;5.05;7;2;1;1;1;1;77;10;5;4;3;6
20090607090500;44.9333;4.9;7;2;1;1;1;1;83;10;5;4;5;6
20090623153000;45.05;5.05;1;2;1;1;1;7;15;1;7;4;5;6
20090617140500;45.05;5.05;15;2;1;1;1;1;22;10;5;4;3;6
20090617140500;45.05;5.05;15;2;1;1;1;1;4;10;5;4;5;6
20090925160500;46.9667;-0.216667;7;2;1;1;1;9;17;10;5;4;5;6
20090930135000;46.3167;-0.466667;7;2;1;1;1;1;82;10;5;4;3;6
20090210075500;48.6333;2.45;7;2;2;2;2;1;55;10;13;4;1;6
20090219183000;48.7;2.5;2;2;1;2;1;1;11;10;5;4;5;6
20090220123000;48.7;2.5;7;2;1;1;1;1;21;1;4;4;5;6
20090227191500;48.65;2.38333;7;2;1;2;1;1;22;1;5;4;5;6
20090311084500;48.6333;2.33333;7;2;1;1;2;1;84;10;5;4;5;6
20090312061500;48.6333;2.45;7;2;1;5;1;1;51;1;1;4;5;6
20090320114500;48.6333;2.33333;10;2;1;1;1;1;80;10;5;4;3;6
20090323165500;48.7167;2.36667;36;2;1;1;1;2;18;1;5;4;5;6
20090324013000;48.6333;2.45;7;2;1;5;1;1;57;1;5;4;5;6
20090331173000;48.7;2.41667;7;2;1;1;1;1;62;10;5;4;5;6
20090101064000;43.296482;5.36978;7;2;1;2;1;2;31;4;1;4;4;6
20090221223000;45.8;4.8;7;2;1;3;1;1;24;1;1;4;5;6
20090225112000;45.7667;4.88333;7;2;1;1;1;2;38;1;1;4;5;6
20090213140000;45.7667;4.88333;7;2;1;1;1;1;26;10;5;4;1;6
20090216073000;45.6917;4.93333;7;2;1;2;1;1;38;1;1;4;1;6
20090203192000;45.760339;4.836629;1;2;1;5;1;1;80;10;5;4;5;6
20090202063000;45.760339;4.836629;7;2;1;5;2;2;51;10;5;4;1;6
20090202085500;45.7667;4.88333;7;2;2;1;2;2;15;10;5;4;2;6
20090213163000;45.760339;4.836629;7;2;1;1;1;1;12;10;5;4;5;6
20090220074000;45.6917;4.93333;7;2;1;1;1;2;21;10;5;4;1;6
20090220173000;45.760339;4.836629;7;2;1;1;1;2;14;10;5;4;5;6
20090227013000;45.6917;4.93333;7;2;1;5;1;1;24;1;3;4;5;6
20090227145000;45.760339;4.836629;32;2;1;1;1;1;45;1;2;4;9;6
20090215174500;45.6833;5.03333;33;2;1;1;1;1;21;1;2;4;5;6
20090701233000;49.0;2.16667;33;2;1;4;1;1;22;1;2;4;5;6
20090701185000;49.0;2.16667;33;2;1;1;1;1;55;2;2;4;5;6
20090709102500;49.0;2.28333;7;2;1;1;1;3;81;10;5;4;5;6
20090715084500;49.0;2.16667;10;2;1;1;1;1;80;10;5;4;5;6
20090713100000;48.9833;2.26667;30;2;1;1;1;1;18;1;2;4;5;6
20090713194500;48.9833;2.18333;7;2;1;1;1;1;16;10;5;4;5;6
20090721211500;49.0;2.16667;31;2;1;1;1;1;20;1;2;4;5;6
20090723165500;48.9833;2.18333;7;2;1;1;1;1;43;10;5;4;5;6
20090721123000;48.5667;0.2;33;1;1;1;1;1;22;1;2;4;1;6
20090726201500;46.2333;6.31667;2;1;1;1;1;1;22;1;2;4;5;6
20090702044500;43.7;1.81667;7;1;1;3;1;1;18;1;4;4;9;6
20090312181500;45.6667;4.81667;7;1;1;1;1;1;54;1;1;4;3;6
20090317122000;45.6167;4.81667;7;1;1;1;1;1;30;1;1;4;5;6
20090328141500;45.7;4.86667;7;1;2;1;2;1;26;1;1;4;5;6
20090328203000;45.760339;4.836629;34;1;2;5;2;1;55;1;2;4;5;6
20090820170000;43.4833;-1.48333;7;1;1;1;1;3;38;10;5;4;5;6
20090930203500;43.2667;-0.583333;14;1;1;3;9;1;25;1;1;4;1;6
20090324202000;45.6167;4.81667;10;1;1;5;1;1;52;1;1;4;5;6
20090327054500;48.0833;-1.68333;7;1;8;3;2;1;24;3;1;4;5;6
20090414083000;48.2167;-1.5;7;1;1;1;1;1;21;1;1;4;2;6
20090415192000;48.0833;-1.68333;7;1;2;1;3;1;18;2;3;4;5;6
20090420162000;48.0833;-1.68333;7;1;1;1;1;1;32;1;3;4;5;6
20090402033000;45.760339;4.836629;7;1;1;5;1;1;23;1;1;4;5;6
20090426073000;44.6;-0.366667;7;1;8;2;1;1;36;1;1;4;5;6
20090425121000;44.7667;-0.55;7;1;2;1;2;1;35;1;1;4;5;6
20090425121000;44.7667;-0.55;7;1;2;1;2;1;7;2;8;4;5;6
20090425103000;44.8;-0.616667;33;1;2;1;2;1;27;1;2;4;1;6
20090401101000;44.7667;-0.55;10;1;1;1;1;1;56;1;1;4;4;6
20090428120000;44.8;-0.616667;7;1;2;1;2;1;21;1;1;4;5;6
20090427074000;44.8;-0.616667;7;1;2;1;2;1;24;1;1;4;1;6
20090427194000;44.7667;-0.55;7;1;2;1;2;1;34;1;1;4;5;6
20090428071000;44.8;-0.616667;7;1;2;1;2;1;23;1;1;4;1;6
20090427143500;44.8;-0.616667;7;1;2;1;2;1;46;1;1;4;5;6
20090425094000;44.8;-0.616667;7;1;2;1;2;1;50;1;1;4;5;6
20090411074000;44.8;-0.616667;7;1;2;1;2;1;32;1;1;4;5;6
20090531222000;44.7667;-0.55;7;1;1;5;1;1;39;1;1;4;5;6
20090528055000;44.7167;-0.516667;7;1;1;2;1;1;31;1;1;4;1;6
20090510142000;44.7667;-0.55;7;1;2;1;2;1;63;2;1;4;5;6
20090502050000;44.7931;0.853612;7;1;1;3;1;1;22;1;1;4;5;6
20090513144500;44.8333;-0.4;7;1;1;1;1;1;76;1;1;4;5;6
20090606034000;44.9667;-0.483333;7;1;1;5;1;1;23;1;1;4;5;6
20090606034000;44.9667;-0.483333;7;1;1;5;1;1;20;2;1;4;4;6
20090606111500;44.8;-0.616667;7;1;2;1;2;1;23;1;1;4;5;6
20090611074000;44.8;-0.616667;7;1;2;1;2;1;33;1;1;4;1;6
20090609050000;44.6814;-0.528611;17;1;1;3;1;1;33;1;1;4;4;6
20090619194500;44.8;-0.616667;7;1;2;1;2;1;28;1;1;4;5;6
20090611185000;44.9667;-0.45;7;1;1;1;1;1;42;1;1;4;5;6
20090615003000;47.15;2.21667;7;1;1;3;1;1;23;1;1;4;1;6
20090707060000;44.8;0.083333;2;1;1;1;1;1;16;1;1;4;1;6
20090719004500;44.8503;0.2575;7;1;1;3;1;1;20;1;1;4;5;6
20090727064000;44.8333;-0.533333;7;1;1;2;1;1;19;1;1;4;1;6
20090723075000;44.8333;-0.633333;33;1;2;1;2;1;25;1;2;4;1;6
20090723080500;44.8;-0.616667;33;1;1;1;2;1;26;1;2;4;1;6
20090704050000;44.8667;-0.533333;7;1;2;5;2;1;36;1;1;4;4;6
20090717170500;44.8667;-0.533333;7;1;1;1;2;1;25;1;1;4;1;6
20090814193000;47.7667;6.28333;7;1;1;1;1;1;24;1;11;4;5;6
20090809051000;44.8667;-0.533333;7;1;2;5;2;1;22;1;1;4;5;6
20090815211000;44.8667;-0.533333;7;1;1;2;1;1;45;1;1;4;5;6
20090726140000;46.5;4.88333;7;1;1;1;1;1;46;1;1;4;5;6
20090603192000;43.1333;5.98333;7;1;1;1;1;9;23;10;5;4;3;6
20090708124000;43.1167;5.93333;7;1;1;1;1;1;36;1;1;4;5;6
20090728091500;46.9;1.9;10;1;1;1;1;1;26;1;1;4;4;6
20090724130000;47.0667;1.81667;7;1;1;1;1;1;30;1;1;4;5;6
20090620233000;48.5167;-1.9;10;1;1;3;1;1;26;1;1;4;5;6
20090620055000;48.15;-1.68333;7;1;1;1;1;1;24;1;1;4;5;6
20090608115000;48.0833;-1.68333;7;1;2;1;2;1;42;1;1;4;5;6
20090604033000;45.6833;5.03333;7;1;1;3;1;9;25;1;1;4;5;6
20090604033000;45.6833;5.03333;7;1;1;3;1;9;27;2;1;4;5;6
20090608065500;45.6667;4.9;10;1;1;1;1;1;48;1;1;4;4;6
20090608183000;45.5167;4.85;7;1;1;1;1;9;50;1;1;4;1;6
20090615173000;45.6917;4.93333;7;1;1;1;1;1;75;1;1;4;5;6
20090621185000;45.6917;4.93333;33;1;1;1;1;1;48;1;2;4;5;6
20090828234500;47.9333;7.13333;7;1;1;3;1;1;18;1;1;4;5;6
20090827203000;49.6833;2.85;7;1;1;2;1;1;18;1;1;4;5;6
20090804030000;44.4083;-0.825;38;1;1;3;1;1;54;9;3;4;5;6
20090804030000;44.4083;-0.825;38;1;1;3;1;1;63;9;3;4;5;6
20090804030000;44.4083;-0.825;38;1;1;3;1;1;42;9;3;4;5;6
20090804030000;44.4083;-0.825;38;1;1;3;1;1;46;9;3;4;5;6
20090804030000;44.4083;-0.825;38;1;1;3;1;1;42;9;3;4;5;6
20090804030000;44.4083;-0.825;38;1;1;3;1;1;32;2;3;4;5;6
20090809155000;43.9412;-0.445278;7;1;8;1;2;6;76;2;1;4;5;6
20090727231500;49.0167;2.28333;7;2;1;5;1;1;20;1;1;4;5;6
20090726111000;46.3833;6.55;1;2;1;1;1;6;14;1;7;4;5;6
20090326192000;43.6333;5.1;7;2;1;1;1;6;15;10;5;4;3;6
20090314090700;43.6333;5.1;7;2;1;1;1;1;29;1;1;4;9;6
20090311113500;43.296482;5.36978;7;2;1;1;1;1;12;10;5;4;2;6
20090312084500;43.296482;5.36978;32;2;1;1;1;1;30;1;2;4;4;6
20090321213000;43.296482;5.36978;2;2;1;5;1;1;31;1;2;4;5;6
20090331110000;43.296482;5.36978;33;2;1;1;1;1;19;2;2;4;9;6
20090331110000;43.296482;5.36978;33;2;1;1;1;1;18;1;2;4;9;6
20090310005500;43.296482;5.36978;7;2;1;5;1;1;20;2;1;4;5;6
20090310005500;43.296482;5.36978;7;2;1;5;1;1;18;3;1;4;5;6
20090310005500;43.296482;5.36978;7;2;1;5;1;1;25;4;1;4;5;6
20090310005500;43.296482;5.36978;7;2;1;5;1;1;23;1;1;4;5;6
20090312162500;45.760339;4.836629;37;2;1;1;1;3;85;8;11;4;5;6
20090311065500;45.7667;4.88333;2;2;1;2;1;1;21;1;2;4;9;6
20090319135000;45.7667;4.88333;33;2;1;1;1;9;40;1;2;4;5;6
20090311092500;45.7667;4.88333;7;2;1;1;2;1;19;10;5;4;2;6
20090307093000;45.7667;4.88333;7;2;1;1;1;1;13;4;1;4;3;6
20090307093000;45.7667;4.88333;7;2;1;1;1;1;34;2;1;4;3;6
20090301202500;45.760339;4.836629;7;2;1;5;1;1;33;10;5;4;5;6
20090302171000;45.7167;4.8;30;2;1;1;1;1;19;10;5;4;5;6
20090303081000;45.7167;4.8;7;2;1;1;1;1;18;10;5;4;2;6
20090304154500;45.6917;4.93333;7;2;2;1;2;1;4;10;5;4;9;6
20090304203000;45.760339;4.836629;7;2;2;5;2;1;52;10;5;4;5;6
20090305180000;45.6833;4.88333;7;2;1;2;1;1;13;10;5;4;2;6
20090305192000;45.760339;4.836629;7;2;1;2;1;1;92;10;5;4;5;6
20090305192000;45.760339;4.836629;7;2;1;2;1;1;65;10;5;4;9;6
20090308114000;45.6917;4.93333;7;2;1;1;1;3;23;10;5;4;1;6
20090312091400;45.760339;4.836629;32;2;1;1;1;2;38;1;2;4;4;6
20090312175000;45.6833;4.88333;7;2;1;1;1;1;84;10;5;4;3;6
20090312183000;45.760339;4.836629;7;2;1;2;1;2;32;10;5;4;5;6
20090313111500;45.760339;4.836629;1;2;1;1;1;1;37;1;2;4;5;6
20090313200000;45.6917;4.93333;33;2;1;1;1;1;8;5;2;4;5;6
20090313200000;45.6917;4.93333;33;2;1;1;1;1;18;10;5;4;5;6
20090315073000;45.760339;4.836629;7;2;1;2;1;1;36;1;1;4;4;6
20090315073000;45.760339;4.836629;7;2;1;2;1;1;27;2;1;4;5;6
20090320181500;45.7667;4.88333;1;2;1;1;1;9;19;1;9;4;2;6
20090321143000;45.760339;4.836629;30;2;1;1;1;2;22;1;2;4;4;6
20090326161500;45.6917;4.93333;31;2;1;1;1;1;12;10;5;4;2;6
20090324130000;45.7667;4.88333;2;2;2;1;2;1;23;1;2;4;4;6
20090325113500;45.6917;4.93333;10;2;1;1;1;1;46;1;3;4;1;6
20090328150000;45.760339;4.836629;7;2;9;1;2;1;14;10;5;4;5;6
20090330115000;45.7667;4.88333;30;2;1;1;1;7;87;10;5;4;5;6
20090806094000;43.3833;-1.66667;7;2;1;1;1;1;74;10;5;4;5;6
20090802002500;43.3833;-1.66667;7;2;2;3;2;1;19;2;1;4;5;6
20090802002500;43.3833;-1.66667;7;2;2;3;2;1;21;1;1;4;5;6
20090802002500;43.3833;-1.66667;7;2;2;3;2;1;20;3;1;4;5;6
20090808190000;43.35;-1.55;7;2;1;1;1;1;35;1;1;4;5;6
20090809194400;43.4333;-1.58333;7;2;1;1;1;1;54;10;5;4;5;6
20090814104000;43.4833;-1.48333;34;2;1;1;1;1;47;1;2;4;9;6
20090814104000;43.4833;-1.48333;34;2;1;1;1;1;79;10;5;4;9;6
20090815101500;43.3583;-1.775;7;2;1;1;1;1;56;10;5;4;5;6
20090815110000;43.4833;-1.56667;7;2;1;1;1;1;54;10;5;4;5;6
20090819170000;43.4833;-1.56667;7;2;1;1;1;9;89;10;5;4;5;6
20090821071500;43.3;-0.366667;7;2;2;2;2;1;76;10;5;4;5;6
20090822163500;43.3;-0.366667;31;2;1;1;1;1;29;1;2;4;5;6
20090824122500;43.4833;-1.48333;30;2;1;1;1;1;22;1;2;4;3;6
20090826183500;43.4833;-1.56667;7;2;1;1;1;1;9;10;5;4;5;6
20090825115000;43.4833;-1.48333;30;2;2;1;2;1;19;1;2;4;5;6
20090915180000;43.4833;-1.56667;33;2;1;1;1;1;11;10;5;4;2;6
20090901133000;43.3;-0.366667;2;2;1;1;1;1;67;10;5;4;5;6
20090901175000;43.3;-0.366667;33;2;1;1;2;1;26;10;5;4;5;6
20090902195500;43.3;-0.366667;30;2;1;1;1;1;22;1;9;4;5;6
20090904083000;43.3;-0.366667;1;2;1;1;1;1;13;1;9;4;5;6
20090911065000;43.3;-0.4;7;2;1;5;1;1;41;1;3;4;1;6
20090913052000;43.3;-0.383333;7;2;1;2;1;1;47;1;1;4;5;6
20090920132000;43.3;-0.366667;7;2;1;1;1;1;8;10;5;4;5;6
20090921073500;43.2833;-0.35;30;2;2;2;2;1;18;1;9;4;5;6
20090926130000;43.4833;-1.56667;7;2;1;1;1;3;30;10;5;4;5;6
20090903074500;43.3583;-1.775;7;2;2;1;1;1;74;10;5;4;5;6
20090920225000;43.3583;-1.775;7;2;1;5;2;1;19;1;1;4;1;6
20090305205500;48.15;-1.68333;7;2;8;3;2;1;32;1;1;4;1;6
20090302085000;48.0833;-1.68333;7;2;7;1;1;1;16;10;5;4;2;6
20090308114000;48.0833;-1.68333;7;2;2;1;2;6;25;1;1;4;5;6
20090319220000;48.0833;-1.68333;7;2;1;4;1;1;58;1;3;4;5;6
20090325130000;48.15;-1.68333;7;2;1;1;1;2;80;10;5;4;5;6
20090408162500;48.35;-1.2;7;2;1;1;1;1;19;1;1;4;9;6
20090417152000;48.35;-1.2;2;2;1;1;1;1;66;10;5;4;3;6
20090419212500;48.0833;-1.68333;7;2;1;5;1;1;20;1;1;4;5;6
20090423094000;48.0667;-1.71667;7;2;1;1;1;1;47;1;1;4;1;6
20090402145500;45.760339;4.836629;7;2;1;1;1;1;8;10;5;4;5;6
20090401181000;45.760339;4.836629;1;2;1;1;1;1;56;1;2;4;1;6
20090406093000;45.760339;4.836629;7;2;1;1;1;1;29;10;5;4;4;6
20090406204500;45.760339;4.836629;33;2;1;5;1;1;42;10;5;4;1;6
20090406204500;45.760339;4.836629;33;2;1;5;1;1;45;1;2;4;1;6
20090407121000;45.7667;4.88333;33;2;2;1;2;1;29;1;2;4;5;6
20090408121000;45.7667;4.88333;7;2;1;1;1;3;53;1;1;4;4;6
20090414084000;45.760339;4.836629;1;2;1;1;1;1;27;1;9;4;1;6
20090417141500;45.7667;4.88333;1;2;1;1;1;2;16;1;5;4;9;6
20090416031500;45.6833;4.88333;7;2;2;5;2;1;57;4;5;4;5;6
20090416031500;45.6833;4.88333;7;2;2;5;2;1;27;2;5;4;5;6
20090416031500;45.6833;4.88333;7;2;2;5;2;1;35;1;1;4;5;6
20090416180000;45.6833;4.8;30;2;1;1;1;1;17;1;2;4;5;6
20090418191300;45.7167;4.8;7;2;1;1;1;2;66;1;4;4;5;6
20090420074500;45.760339;4.836629;37;2;1;1;1;2;13;10;5;4;2;6
20090420205000;45.7667;4.88333;7;2;1;2;1;1;23;1;1;4;1;6
20090420120000;45.760339;4.836629;7;2;1;1;1;1;16;10;5;4;5;6
20090421113000;45.760339;4.836629;7;2;1;1;1;1;68;1;1;1;5;6
20090421180000;45.75;4.96667;7;2;1;1;1;1;36;1;1;1;3;6
20090422084500;45.760339;4.836629;7;2;1;1;1;2;60;1;1;1;4;6
20090422095500;45.6833;4.88333;7;2;1;1;1;1;32;1;1;1;5;6
20090422115500;45.760339;4.836629;7;2;1;1;1;1;31;1;1;1;4;6
20090422115500;45.760339;4.836629;7;2;1;1;1;1;64;1;1;1;5;6
20090423113500;45.760339;4.836629;37;2;1;1;1;1;34;1;1;1;4;6
20090423195000;45.760339;4.836629;7;2;1;1;1;2;45;1;1;1;9;6
20090428171000;45.7667;4.88333;37;2;1;1;1;9;33;1;1;1;4;6
20090429205000;45.7667;4.88333;7;2;1;1;1;2;26;1;1;1;1;6
20090430135500;45.760339;4.836629;31;2;1;1;1;2;37;1;2;1;5;6
20090403093500;47.1;2.35;7;2;1;1;1;1;1;10;5;1;3;6
20090403093500;47.1;2.35;7;2;1;1;1;1;80;1;1;1;3;6
20090928074800;46.6667;-1.43333;7;2;1;1;1;1;34;1;1;1;4;6
20090409065500;44.8;-0.616667;10;2;1;5;1;1;39;1;1;1;4;6
20090416163000;44.85;-0.533333;7;2;1;1;1;3;28;1;3;1;4;6
20090416163000;44.85;-0.533333;7;2;1;1;1;3;19;2;3;1;4;6
20090406181000;44.85;-0.533333;19;2;1;1;1;2;32;1;3;1;4;6
20090418080000;44.7;-1.03333;7;2;1;1;1;1;24;1;3;1;5;6
20090428083000;45.3;-0.933333;7;2;2;1;2;1;18;1;1;1;2;6
20090401111500;44.6503;0.0808333;10;2;1;1;1;1;31;1;1;1;4;6
